

-737.179255971952,-735.058067121212,-731.258783534909,-725.080217886203,-715.313752620104,-700.169266977969,-677.739859219361,-647.496881282002,-611.76828799654,-575.017958496242,-541.328801381848,-512.412461113787,-488.195168509423,-468.14660039367,-451.33565860594,-437.242297110991,-425.917294038569,-417.143227946936,-410.349738073529,-404.972428978006,-400.59251681198,-396.934388586333,-393.818911005247,-391.118342282612,-388.735192546078,-386.595994847991,-384.647714161764,-382.853641229537,-381.188865814327,-379.635368825412,-378.177610587371,-376.800223424857,-375.488321232107,-374.22922570253,-373.01396277681,-371.837659118924,-370.698888388445,-369.598465039158,-368.53818361641,-367.519810158643,-366.544441258385,-365.612218370606,-364.722317066657,-363.873108941205,-363.062402859056,-362.287696495801,-361.546396137069,-360.835985374966,-360.154139175294,-359.498789025067,-358.86814899567,-358.260713338421,-357.675235179267,-357.110694068284,-356.566258212579,-356.041245502765,-355.535086053778,-355.047287927731,-354.577406945728,-354.125020966917,-353.689708658351,-353.271032549539,-352.868526023522,-352.481683814424,-352.109955541337,-351.752741797812,-351.409392328029,-351.079205850754,-350.761431138394,-350.455269019525,-350.159875048004,-349.874362668044,-349.597806799024,-349.329247861114,-349.067696355723,-348.81213819424,-348.561541024,-348.314861820838,-348.071055992998,-347.829088164611,-347.587944676583,-347.346647664511,-347.1042703624,-346.859953062397,-346.612918967489,-346.362489042563,-346.108094932691,-345.849289097337,-345.585751507769,-345.317292550779,-345.043852131449,-344.765495312792,-344.482405111046,-344.19487323518,-343.903289595304,-343.608131314022,-343.309951790174,-343.009370134504,-342.707061072814,-342.403745235564,-342.100179648101,-341.797148207811,-341.495451972994,-341.195899172333,-340.899294949488,-340.60643096247,-340.318075045017,-340.034961196883,-339.757780197393,-339.487171132561,-339.223714094801,-338.967924262087,-338.720247497684,-338.481057539532,-338.250654776704,-338.029266544567,-337.817048814482,-337.614089110738,-337.420410458052,-337.235976147256,-337.060695103626,-336.894427649748,-336.736991470596,-336.58816761025,-336.447706354967,-336.31533288419,-336.190752597761,-336.07365605282,-335.963723466676,-335.860628761866,-335.764043146244,-335.673638234543,-335.589088728193,-335.510074677986,-335.436283359393,-335.367410793594,-335.30316294886,-335.243256657125,-335.187420279853,-335.135394155724,-335.086930860703,-335.041795308637,-334.999764718065,-334.960628468308,-334.9241878654,-334.89025583596,-334.858656564838,-334.829225090194,-334.801806867764,-334.776257314286,-334.752441338478,-334.73023286659,-334.709514368283,-334.690176387563,-334.672117082526,-334.6552417769,-334.639462525668,-334.624697696485,-334.61087156811,-334.597913946656,-334.585759800145,-334.574348911531,-334.56362555018,-334.553538161568,-334.544039074831,-334.535084227696,-334.526632908211,-334.518647512663,-334.511093318983,-334.503938274965,-334.497152800558,-334.490709603513,-334.484583507678,-334.478751293209,-334.473191548025,-334.467884529823,-334.462812038005,-334.457957294887,-334.453304835605,-334.448840406133,-334.444550868881,-334.440424115352,-334.43644898538,-334.432615192481,-334.428913254899,-334.425334431923,-334.421870665116,-334.418514524083,-334.415259156455,-334.412098241771,-334.409025948972,-334.406036897241,-334.403126119923,-334.400289031303,-334.397521396025,-334.394819300937,-334.392179129191,-334.389597536408,-334.387071428761,-334.384597942818,


-739.057358762501,-736.330096437818,-731.460636637494,-723.653407302158,-711.833422646186,-695.244272589606,-674.634560423272,-652.637519398866,-631.74077182102,-612.239287030365,-592.897640506638,-572.654948018772,-551.536170895238,-530.656967024586,-511.567065350351,-495.313500386657,-481.931095594499,-470.766478951428,-461.165778670823,-452.79760422273,-445.505302651887,-439.14066727367,-433.550305694699,-428.597004259242,-424.163242046171,-420.145341529616,-416.451179408,-413.003635884986,-409.744803897153,-406.637282228619,-403.663520890492,-400.82604867824,-398.147431159677,-395.663810569573,-393.409794502496,-391.402778684629,-389.636468498654,-388.084728077498,-386.710314104472,-385.473343649756,-384.337256417284,-383.272077683153,-382.255555308079,-381.272862238024,-380.315475839859,-379.379719910136,-378.465312611441,-377.57411923388,-376.709185801854,-375.874045719527,-375.072249480748,-374.307057493242,-373.581244603349,-372.896980141634,-372.255761701253,-371.658390973846,-371.104985261465,-370.595019811039,-370.127395499157,-369.700525132996,-369.312430762377,-368.960844396627,-368.643305405547,-368.357249393923,-368.100085114421,-367.869257701705,-367.66229795279,-367.47685844251,-367.310737940231,-367.161895935949,-367.02845916912,-366.908721963921,-366.801141981492,-366.704332758272,-366.617054148246,-366.538201549804,-366.46679458796,-366.401965745155,-366.342949289133,-366.289070731818,-366.239736964986,-366.194427152387,-366.152684409763,-366.114108270042,-366.078347907801,-366.045096082126,-366.014083748127,-365.985075282979,-365.957864271085,-365.932269793844,-365.908133171824,-365.88531511031,-365.863693202883,-365.843159751569,-365.823619865945,-365.804989807436,-365.787195548556,-365.770171520217,-365.753859523291,-365.738207783414,-365.723170130519,-365.708705286876,-365.69477624942,-365.681349753939,-365.66839581028,-365.655887299132,-365.643799622158,-365.632110398348,-365.620799200372,-365.609847325578,-365.599237596942,-365.588954189965,-365.57898248199,-365.56930892094,-365.559920910842,-365.550806711887,-365.54195535307,-365.533356555719,-365.52500066646,-365.516878598354,-365.508981779118,-365.501302105501,-365.49383190299,-365.486563890156,-365.479491147032,-365.472607087004,-365.46590543175,-365.459380188863,-365.453025631792,-365.446836281829,-365.440806891882,-365.434932431815,-365.429208075169,-365.423629187093,-365.418191313354,-365.412890170288,-365.407721635594,-365.402681739878,-365.397766658852,-365.392972706142,-365.38829632661,-365.383734090164,-365.379282685992,-365.374938917187,-365.370699695715,-365.366562037707,-365.362523059036,-365.358579971158,-365.354730077192,-365.350970768226,-365.347299519819,-365.343713888691,-365.340211509592,-365.336790092321,-365.333447418902,-365.330181340889,-365.326989776811,-365.323870709722,-365.320822184879,-365.317842307511,-365.314929240697,-365.312081203332,-365.309296468181,-365.306573360015,-365.303910253825,-365.301305573113,-365.298757788246,-365.296265414884,-365.293827012459,-365.291441182731,-365.289106568382,-365.286821851676,-365.284585753166,-365.282397030449,-365.280254476971,-365.278156920875,-365.276103223886,-365.274092280246,-365.272123015683,-365.270194386413,-365.268305378187,-365.266455005364,-365.264642310019,-365.262866361084,-365.261126253518,-365.259421107503,-365.257750067671,-365.256112302357,-365.254507002878,-365.252933382831,-365.251390677423,-365.249878142816,-365.248395055502,-365.246940711686,-365.245514426706,-365.244115534457,-365.242743386841,-365.241397353236,-365.240076819982,-365.238781189873,


-738.637206573656,-736.182341789833,-732.281064389659,-726.435539398614,-717.833375043914,-705.251492239097,-687.052008321179,-661.545973896523,-628.009619305034,-588.479795046381,-549.96721543866,-520.209218643468,-499.19670984505,-483.527021191266,-471.207160493991,-461.286992548761,-453.13841408,-446.22906526208,-440.148329731121,-434.654562192212,-429.667686559617,-425.183193885994,-421.169305902484,-417.537409274654,-414.18198791734,-411.027966384988,-408.047188660405,-405.245499262401,-402.640079101885,-400.243014139347,-398.055239039121,-396.067600301072,-394.26465682284,-392.628336530788,-391.14031550057,-389.783158032597,-388.540693954594,-387.398065202572,-386.341683681768,-385.359190465361,-384.439429379057,-383.572423156744,-382.749339891074,-381.962444253789,-381.20503426003,-380.471367988325,-379.756585817441,-379.056633272898,-378.368188316059,-377.688595416699,-377.015807326859,-376.34833424218,-375.685199022839,-375.025896339513,-374.370353001869,-373.718886330921,-373.072157294937,-372.431115312106,-371.796932221325,-371.170924023805,-370.554460660427,-369.948866294923,-369.355315169239,-368.774730734694,-368.207697847224,-367.654398540625,-367.11458043133,-366.587562742494,-366.072278866822,-365.567348412868,-365.071169082274,-364.582022326828,-364.098196207787,-363.618138815947,-363.140656816041,-362.665158585847,-362.191910939375,-361.722245089727,-361.258631126977,-360.804557043654,-360.364199294304,-359.941938725576,-359.541828580429,-359.16713538631,-358.820043930391,-358.501561042219,-358.211596318019,-357.949162055696,-357.712625748276,-357.499960052557,-357.308955745604,-357.137383159817,-356.983101958626,-356.84412700857,-356.718660899978,-356.605103345966,-356.502045914873,-356.408258406327,-356.322671226983,-356.244356570396,-356.172510076403,-356.106433875588,-356.04552142791,-355.989244261948,-355.937140548728,-355.888805355495,-355.843882387694,-355.802057020613,-355.763050431926,-355.726614664226,-355.692528467604,-355.660593793384,-355.630632829913,-355.602485488917,-355.576007266354,-355.551067414771,-355.52754737523,-355.505339426027,-355.484345513057,-355.464476232887,-355.445649944749,-355.427791991806,-355.410834015486,-355.394713349436,-355.379372481909,-355.364758577272,-355.350823048795,-355.337521176138,-355.324811761976,-355.312656823016,-355.301021311356,-355.289872862726,-355.279181568609,-355.268919769642,-355.259061868047,-355.249584157108,-355.240464665966,-355.231683018197,-355.223220302832,-355.215058956605,-355.207182656379,-355.199576220782,-355.192225520213,-355.185117394437,-355.178239577107,-355.171580626571,-355.165129862412,-355.15887730723,-355.152813633186,-355.146930112918,-355.141218574434,-355.135671359656,-355.130281286298,-355.125041612794,-355.119946006028,-355.114988511621,-355.110163526575,-355.105465774057,-355.100890280178,-355.096432352571,-355.092087560641,-355.087851717344,-355.083720862365,-355.079691246598,-355.075759317801,-355.071921707349,-355.068175217987,-355.06451681251,-355.060943603287,-355.057452842574,-355.054041913535,-355.050708321942,-355.047449688472,-355.044263741572,-355.041148310843,-355.038101320901,-355.035120785683,-355.032204803146,-355.029351550363,-355.026559278942,-355.023826310785,-355.021151034127,-355.018531899853,-355.015967418074,-355.013456154921,-355.01099672957,-355.008587811451,-355.006228117656,-355.003916410506,-355.001651495284,-354.999432218104,-354.997257463931,-354.995126154708,-354.993037247619,-354.99098973344,-354.988982635008,-354.987015005774,-354.985085928441,-354.983194513689,-354.981339898968,


-738.25405853182,-736.590729160954,-733.476968685909,-728.375448375545,-720.356819008779,-708.086651225664,-690.206034163251,-666.375715230997,-638.17655185648,-608.275798372082,-578.733791121941,-550.705028501963,-524.883407824602,-501.430821030946,-480.703023014485,-463.865753403104,-450.727426153292,-440.307139285098,-432.059619396519,-425.705175650842,-420.917839131643,-417.295206375764,-414.419822698383,-411.906550958698,-409.452534026477,-406.914680668281,-404.314551552386,-401.723554530998,-399.178743334705,-396.693569699447,-394.288125325248,-391.998635633211,-389.868874414203,-387.933498998666,-386.206743247552,-384.682452755718,-383.341011006712,-382.15699335041,-381.104603409851,-380.160574523653,-379.305237755791,-378.522551986633,-377.799669327289,-377.126366189663,-376.494498680248,-375.897542064408,-375.330224953337,-374.788248253855,-374.2680726984,-373.766758968204,-373.281846964666,-372.811263782815,-372.353252630694,-371.906317090799,-371.469176737705,-371.040731296846,-370.620031356304,-370.206254218693,-369.79868387722,-369.396694373175,-368.999735980349,-368.607323791845,-368.21902837449,-367.834468217501,-367.453303743153,-367.075232673246,-366.699986560102,-366.32732829767,-365.957050429936,-365.588974073088,-365.222948267668,-364.858849580402,-364.496581785173,-364.136075471042,-363.777287453565,-363.420199903563,-363.064819153338,-362.711174190296,-362.359314897219,-362.009310141265,-361.661245844488,-361.315223182732,-360.971357054584,-360.629774937519,-360.290616207103,-359.95403194205,-359.620185179664,-359.289251529886,-358.961420008581,-358.636893917206,-358.315891579983,-357.998646752418,-357.685408535337,-357.376440663945,-357.072020087624,-356.772434808532,-356.477981000842,-356.188959482924,-355.905671658377,-355.628415075452,-355.357478776473,-355.093138618551,-354.835652744558,-354.585257370266,-354.34216303158,-354.106551407332,-353.878572800698,-353.658344328451,-353.445948834315,-353.241434512508,-353.044815201558,-352.856071287699,-352.675151141796,-352.501973004028,-352.336427225938,-352.178378779386,-352.027669945556,-351.884123103754,-351.747543548207,-351.617722270903,-351.494438658808,-351.377463064082,-351.266559215772,-351.161486450489,-351.062001747668,-350.967861561982,-350.878823451361,-350.794647503822,-350.715097570076,-350.639942311711,-350.568956076712,-350.501919615448,-350.43862065092,-350.378854317336,-350.322423480957,-350.269138956721,-350.218819633523,-350.171292520278,-350.126392723987,-350.083963370139,-350.043855474811,-350.005927776934,-349.970046538265,-349.936085317757,-349.903924726225,-349.873452166438,-349.844561563105,-349.817153086566,-349.791132873474,-349.76641274721,-349.742909940353,-349.720546821091,-349.69925062516,-349.678953194532,-349.659590723843,-349.641103515324,-349.623435742753,-349.606535224849,-349.590353208306,-349.574844160603,-349.559965572602,-349.545677770848,-349.531943739443,-349.518728951294,-349.506001208487,-349.493730491522,-349.481888817099,-349.470450104139,-349.459390047706,-349.448686000483,-349.438316861468,-349.428262971534,-349.418506015526,-349.40902893054,-349.399815820072,-349.390851873715,-349.382123292078,-349.373617216652,-349.365321664323,-349.357225466244,-349.349318210836,-349.34159019063,-349.334032352733,-349.326636252686,-349.319394011497,-349.31229827564,-349.305342179844,-349.298519312467,-349.291823683302,-349.28524969365,-349.278792108495,-349.27244603066,-349.266206876796,-349.260070355074,-349.254032444479,-349.248089375588,-349.242237612715,-349.236473837357,-349.230794932818,-349.225197969954,


